year,rank,title,worldwide_gross_usd,boxofficemojo_release_group_url,annual_ranking_source_url,imdb_id,wikidata_url,wikidata_label,wikidata_instance_of,wikidata_genres,wikidata_countries,wikidata_production_companies,wikidata_original_languages,wikidata_qid,wikidata_join_property,wikidata_query_service_url,wikidata_retrieved,wikidata_license
2019,3,Frozen II,1450026933,https://www.boxofficemojo.com/releasegroup/gr1030181381/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt4520988,http://www.wikidata.org/entity/Q24733929,Frozen 2,animated film,drama film | fantasy film | adventure film | musical film | family film,United States,Walt Disney Pictures | Q1047410,English,Q24733929,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,4,Spider-Man: Far from Home,1131927996,https://www.boxofficemojo.com/releasegroup/gr1825526277/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt6320628,http://www.wikidata.org/entity/Q27985819,Spider-Man: Far From Home,film,action film | adventure film | science fiction film | superhero film | speculative fiction film,United States,Columbia Pictures | Marvel Studios | Sony Pictures,English,Q27985819,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,5,Captain Marvel,1128274794,https://www.boxofficemojo.com/releasegroup/gr3085718021/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt4154664,http://www.wikidata.org/entity/Q23781129,Captain Marvel,film,action film | adventure film | science fiction film | superhero film,United States,Marvel Studios,English,Q23781129,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,6,Joker,1078751311,https://www.boxofficemojo.com/releasegroup/gr4123480581/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt7286456,http://www.wikidata.org/entity/Q42759035,Joker,film,drama film | crime film | thriller film | psychological thriller film,United States,Warner Bros. Entertainment | Village Roadshow Pictures | DC Entertainment | DC Studios | Q65557474,English,Q42759035,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,7,Star Wars: Episode IX - The Rise of Skywalker,1074144248,https://www.boxofficemojo.com/releasegroup/gr2303480325/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt2527338,http://www.wikidata.org/entity/Q20977110,Star Wars: Episode IX – The Rise of Skywalker,film,fantasy film | action film | adventure film | space opera,United States,Lucasfilm | Bad Robot Productions | Walt Disney Studios Motion Pictures,English,Q20977110,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,8,Toy Story 4,1073394593,https://www.boxofficemojo.com/releasegroup/gr2366394885/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt1979376,http://www.wikidata.org/entity/Q18517638,Toy Story 4,animated film,fantasy film | comedy film | action film | adventure film | children's film,United States,Pixar,English | American English,Q18517638,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,9,Aladdin,1050693953,https://www.boxofficemojo.com/releasegroup/gr2669236741/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt6139732,http://www.wikidata.org/entity/Q27188178,Aladdin,film,fantasy film | action film | adventure film | musical film | romance film | family film | speculative fiction film,United States,Walt Disney Pictures | Lin Pictures,English,Q27188178,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,10,Jumanji: The Next Level,801693929,https://www.boxofficemojo.com/releasegroup/gr2719109637/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt7975244,http://www.wikidata.org/entity/Q60501923,Jumanji: The Next Level,film,comedy film | adventure film | action comedy film,United States,Columbia Pictures | Seven Bucks Productions,English,Q60501923,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,11,Fast & Furious Presents: Hobbs & Shaw,760732926,https://www.boxofficemojo.com/releasegroup/gr423973381/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt6806448,http://www.wikidata.org/entity/Q56559254,Hobbs & Shaw,film,action film | thriller film,United States,Universal Pictures | Original Film | Seven Bucks Productions,English,Q56559254,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,12,Ne Zha,725920658,https://www.boxofficemojo.com/releasegroup/gr3953807877/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt10627720,http://www.wikidata.org/entity/Q65972529,Ne Zha,animated film,fantasy film | action film,People's Republic of China,,Chinese,Q65972529,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,13,The Wandering Earth,699856699,https://www.boxofficemojo.com/releasegroup/gr2718781957/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt7605074,http://www.wikidata.org/entity/Q57966215,The Wandering Earth,film,science fiction film | disaster film | post-apocalyptic film,People's Republic of China,China Film Group Corporation,English | Chinese,Q57966215,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,14,How to Train Your Dragon: The Hidden World,521799505,https://www.boxofficemojo.com/releasegroup/gr2553172485/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt2386490,http://www.wikidata.org/entity/Q22970530,How to Train Your Dragon: The Hidden World,animated film,fantasy film | monster film | children's film | medieval film,United States,DreamWorks Animation,English,Q22970530,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,15,Maleficent: Mistress of Evil,491730089,https://www.boxofficemojo.com/releasegroup/gr2536985093/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt4777008,http://www.wikidata.org/entity/Q54437950,Maleficent: Mistress of Evil,film,drama film | fantasy film | action film | adventure film | family film | melodrama | cinematic fairy tale,United States,Walt Disney Pictures | Roth Films,English,Q54437950,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,16,It: Chapter Two,473093228,https://www.boxofficemojo.com/releasegroup/gr3159511557/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt7349950,http://www.wikidata.org/entity/Q42726338,It: Chapter Two,film,horror film | slasher film | LGBTQ-related film | supernatural horror film,United States,New Line Cinema | Warner Bros. Entertainment | Vertigo Entertainment,English,Q42726338,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,17,"My People, My Country",450064993,https://www.boxofficemojo.com/releasegroup/gr902124037/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt10147382,http://www.wikidata.org/entity/Q65053995,"My People, My Country",film,drama film | anthology film,People's Republic of China,Polybona Films | Huayi Brothers | Beijing Enlight Pictures | Huaxia Film Distribution | Damai Entertainment | Tencent Pictures | Wanda Media | Tianjin Maoyan Weiying Culture Media | Emperor Film Production,Chinese,Q65053995,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,18,Pokémon: Detective Pikachu,433305346,https://www.boxofficemojo.com/releasegroup/gr3275444741/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt5884052,http://www.wikidata.org/entity/Q47492499,Detective Pikachu,film,fantasy film | comedy film | action film | adventure film | science fiction film | crime film | teen film | urban fantasy | mystery film | family film | action comedy film | live-action/animated film | detective film,Japan | United States,Legendary Pictures | The Pokémon Company,English,Q47492499,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,19,The Secret Life of Pets 2,431164459,https://www.boxofficemojo.com/releasegroup/gr2298958341/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt5113040,http://www.wikidata.org/entity/Q28561715,The Secret Life of Pets 2,film,comedy film,United States,Universal Pictures | Illumination,English,Q28561715,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2019,20,The Captain,417863545,https://www.boxofficemojo.com/releasegroup/gr107893253/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt10218664,http://www.wikidata.org/entity/Q69082264,The Captain,film,drama film | disaster film | thriller film,People's Republic of China,Polybona Films | Wanda Media,Standard Chinese,Q69082264,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,1,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,472162520,https://www.boxofficemojo.com/releasegroup/gr2409976325/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt11032374,http://www.wikidata.org/entity/Q96376192,Demon Slayer: Kimetsu no Yaiba the Movie: Mugen Train,anime film,action film | dark fantasy | anime film,Japan,Ufotable,Japanese,Q96376192,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,2,The Eight Hundred,461421559,https://www.boxofficemojo.com/releasegroup/gr832590341/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt7294150,http://www.wikidata.org/entity/Q64854696,The Eight Hundred,film,drama film | action film | war film | historical film,People's Republic of China,Huayi Brothers | Damai Entertainment | Tencent Pictures | Beijing Enlight Media,English | Japanese | Mandarin,Q64854696,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,3,Bad Boys for Life,426505244,https://www.boxofficemojo.com/releasegroup/gr3944174085/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt1502397,http://www.wikidata.org/entity/Q29021224,Bad Boys for Life,film,comedy film | action film | crime film | buddy cop film,United States | Mexico,Columbia Pictures | Overbrook Entertainment | Q17305144,English,Q29021224,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,4,"My People, My Homeland",422390820,https://www.boxofficemojo.com/releasegroup/gr1571181061/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt12363162,http://www.wikidata.org/entity/Q97300316,"My People, My Homeland",film,comedy film | anthology film,People's Republic of China,,Chinese,Q97300316,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,5,Tenet,365304105,https://www.boxofficemojo.com/releasegroup/gr418796037/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt6723592,http://www.wikidata.org/entity/Q63985561,Tenet,film,action film | science fiction film | spy film | thriller film | time-travel film,United States | United Kingdom,Warner Bros. Entertainment | Syncopy Inc. | Q65557474,English,Q63985561,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,6,Sonic the Hedgehog,319715683,https://www.boxofficemojo.com/releasegroup/gr2707509765/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt3794354,http://www.wikidata.org/entity/Q29906232,Sonic the Hedgehog,film,fantasy film | comedy film | action film | adventure film | science fiction film | family film,Japan | United States,Sega | Paramount Pictures | Original Film | Blur Studio | Marza Animation Planet | Story Kitchen,English | Japanese,Q29906232,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,7,Dolittle,251410631,https://www.boxofficemojo.com/releasegroup/gr888885765/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt6673612,http://www.wikidata.org/entity/Q38689704,Dolittle,film,fantasy film | comedy film | adventure film | family film,United States,Universal Pictures | Team Downey,English,Q38689704,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,8,Jiang Ziya,240646355,https://www.boxofficemojo.com/releasegroup/gr3786166789/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt11177804,http://www.wikidata.org/entity/Q76780267,Jiang Ziya,animated film,fantasy film | action film | animated film | adventure film,People's Republic of China,,Chinese,Q76780267,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,9,A Little Red Flower,216000000,https://www.boxofficemojo.com/releasegroup/gr2243580421/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt12497408,http://www.wikidata.org/entity/Q104532857,A Little Red Flower,film,family drama film,People's Republic of China,China Film Group Corporation,Chinese,Q104532857,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,10,The Croods: A New Age,215905815,https://www.boxofficemojo.com/releasegroup/gr3240120837/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt2850386,http://www.wikidata.org/entity/Q24832743,The Croods: A New Age,animated film,comedy film | adventure film,United States,DreamWorks Animation,English,Q24832743,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,11,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,205358461,https://www.boxofficemojo.com/releasegroup/gr1265914373/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt7713068,http://www.wikidata.org/entity/Q57177410,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,film,action film | adventure film | crime film | superhero film | black comedy film,United States,DC Studios | LuckyChap Entertainment,English,Q57177410,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,12,Chak dan juen ga 2,198921659,https://www.boxofficemojo.com/releasegroup/gr2797228549/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt9597838,http://www.wikidata.org/entity/Q62597210,Shock Wave 2,film,action thriller,Hong Kong,,Cantonese | Mandarin,Q62597210,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,13,Wonder Woman 1984,169601036,https://www.boxofficemojo.com/releasegroup/gr1373065733/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt7126948,http://www.wikidata.org/entity/Q33408623,Wonder Woman 1984,film,drama film | fantasy film | action film | adventure film | war film | superhero film,United States,DC Entertainment | DC Studios,English,Q33408623,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,14,The Sacrifice,161047608,https://www.boxofficemojo.com/releasegroup/gr2107986437/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt13000980,http://www.wikidata.org/entity/Q102967304,The Sacrifice,film,,People's Republic of China,,,Q102967304,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,15,The Invisible Man,144492724,https://www.boxofficemojo.com/releasegroup/gr3538178565/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt1051906,http://www.wikidata.org/entity/Q64004122,The Invisible Man,film,drama film | horror film | science fiction film | thriller film,United States | Australia,Blumhouse Productions,English,Q64004122,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,16,Onward,141914643,https://www.boxofficemojo.com/releasegroup/gr883905029/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt7146812,http://www.wikidata.org/entity/Q59690895,Onward,film | animated film,fantasy film,United States,Pixar | Walt Disney Pictures,English,Q59690895,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,17,Warm Hug,129240236,https://www.boxofficemojo.com/releasegroup/gr2595901957/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt13529418,http://www.wikidata.org/entity/Q97193421,Warm Hug,film,romantic comedy film,People's Republic of China,,Standard Chinese,Q97193421,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,18,Soul,121903885,https://www.boxofficemojo.com/releasegroup/gr2955039237/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt2948372,http://www.wikidata.org/entity/Q64744044,Soul,animated film,fantasy film | adventure film | comedy drama | ghost film,United States,Pixar | Walt Disney Pictures,English,Q64744044,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,19,The Call of the Wild,111166669,https://www.boxofficemojo.com/releasegroup/gr725766661/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt7504726,http://www.wikidata.org/entity/Q57982258,The Call of the Wild,film,drama film | adventure film | family film,United States,20th Century Studios | 3 Arts Entertainment,French | English,Q57982258,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2020,20,Caught in Time,80543319,https://www.boxofficemojo.com/releasegroup/gr967070213/,https://www.boxofficemojo.com/year/world/2020/?sort=rank&sortDir=asc,tt9877138,http://www.wikidata.org/entity/Q105470889,Caught in Time,film,,Hong Kong,,,Q105470889,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,1,Spider-Man: No Way Home,1910982770,https://www.boxofficemojo.com/releasegroup/gr3957150213/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt10872600,http://www.wikidata.org/entity/Q68934496,Spider-Man: No Way Home,film,action film | adventure film | science fiction film | superhero film | technofantasy,United States,Columbia Pictures | Marvel Studios | Pascal Pictures,English,Q68934496,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,2,The Battle at Lake Changjin,902548476,https://www.boxofficemojo.com/releasegroup/gr3283177989/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt13462900,http://www.wikidata.org/entity/Q107273994,The Battle at Lake Changjin,film,war film | epic film | historical film | drama fiction,People's Republic of China,"China Film Group Corporation | Polybona Films | Shanghai Film Group | August First Film Studio | China Film Group Co.,Ltd. | Huaxia Film Distribution | Damai Entertainment",English | Mandarin,Q107273994,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,3,"Hi, Mom",822009764,https://www.boxofficemojo.com/releasegroup/gr565793285/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt13364790,http://www.wikidata.org/entity/Q105221616,"Hi, Mom",film,fantasy film | comedy drama,People's Republic of China,New Classics Media | Tianjin Maoyan Weiying Culture Media,Chinese,Q105221616,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,4,No Time to Die,774153007,https://www.boxofficemojo.com/releasegroup/gr1812943365/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt2382320,http://www.wikidata.org/entity/Q21534241,No Time to Die,film,action film | spy film | thriller film,United States | United Kingdom,Eon Productions,English,Q21534241,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,5,F9: The Fast Saga,726229501,https://www.boxofficemojo.com/releasegroup/gr1590448645/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt5433138,http://www.wikidata.org/entity/Q29466808,F9,film,action film,United States,Universal Pictures | Original Film,English,Q29466808,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,6,Detective Chinatown 3,686257563,https://www.boxofficemojo.com/releasegroup/gr2745979397/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt10370822,http://www.wikidata.org/entity/Q85877683,Detective Chinatown 3,film,comedy film | action film | adventure film,People's Republic of China,Wanda Media,English | Japanese | Standard Chinese,Q85877683,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,7,Venom: Let There Be Carnage,506813864,https://www.boxofficemojo.com/releasegroup/gr2560774661/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt7097896,http://www.wikidata.org/entity/Q60498064,Venom: Let There Be Carnage,film,action film | superhero film,United States,Columbia Pictures | Marvel Entertainment | Tencent Pictures,English,Q60498064,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,8,Godzilla vs. Kong,470116094,https://www.boxofficemojo.com/releasegroup/gr3306770949/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt5034838,http://www.wikidata.org/entity/Q56307503,Godzilla vs. Kong,film,action film | science fiction film | kaiju | thriller film,United States,Warner Bros. Entertainment | Legendary Pictures,English,Q56307503,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,9,Shang-Chi and the Legend of the Ten Rings,432243292,https://www.boxofficemojo.com/releasegroup/gr1414156805/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt9376612,http://www.wikidata.org/entity/Q65768589,Shang-Chi and the Legend of the Ten Rings,film,martial arts film | superhero film,United States,Marvel Studios,English | Mandarin,Q65768589,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,10,Sing 2,408702234,https://www.boxofficemojo.com/releasegroup/gr3571732997/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt6467266,http://www.wikidata.org/entity/Q30933418,Sing 2,animated film,comedy film | musical film | family film,United States,Illumination,English,Q30933418,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,11,Dune: Part One,402127830,https://www.boxofficemojo.com/releasegroup/gr3833549317/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt1160419,http://www.wikidata.org/entity/Q60834962,Dune,film,action film | adventure film | science fiction film | speculative fiction film,Canada | Norway | Hungary | United States | Jordan | United Arab Emirates,Legendary Pictures,English,Q60834962,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,12,Eternals,402064899,https://www.boxofficemojo.com/releasegroup/gr1431196165/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt9032400,http://www.wikidata.org/entity/Q23894629,Eternals,film,drama film | action film | adventure film | science fiction film | superhero film | speculative fiction film,United States,Marvel Studios | Walt Disney Studios Motion Pictures,English,Q23894629,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,13,Black Widow,379751655,https://www.boxofficemojo.com/releasegroup/gr321081861/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt3480822,http://www.wikidata.org/entity/Q23894626,Black Widow,film,action film | adventure film | science fiction film | superhero film | thriller film,United States,Marvel Studios,English,Q23894626,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,14,Free Guy,331526598,https://www.boxofficemojo.com/releasegroup/gr642011653/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt6264654,http://www.wikidata.org/entity/Q38685497,Free Guy,film,fantasy film | comedy film | action film | science fiction film,United States,20th Century Studios | 21 Laps Entertainment | TSG Entertainment | Berlanti Productions,English,Q38685497,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,15,A Quiet Place Part II,297372261,https://www.boxofficemojo.com/releasegroup/gr3159642629/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt8332922,http://www.wikidata.org/entity/Q53911403,A Quiet Place: Part II,film,horror film | post-apocalyptic film,United States,Paramount Pictures | Platinum Dunes | Sunday Night Productions,English | American Sign Language,Q53911403,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,16,Encanto,256786742,https://www.boxofficemojo.com/releasegroup/gr2581352965/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt2953050,http://www.wikidata.org/entity/Q103372692,Encanto,animated film,fantasy film | musical film,United States | Colombia,Walt Disney Pictures,English,Q103372692,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,17,Cruella,233503234,https://www.boxofficemojo.com/releasegroup/gr2221298181/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt3228774,http://www.wikidata.org/entity/Q24284363,Cruella,film,comedy film | adventure film | crime film,United States | United Kingdom,Walt Disney Pictures,English,Q24284363,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,18,"My Country, My Parents",221831086,https://www.boxofficemojo.com/releasegroup/gr1488015877/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt15465312,http://www.wikidata.org/entity/Q108800348,"My Country, My Parents",film,drama film | comedy film | anthology film | science fiction film,People's Republic of China,"China Film Group Co.,Ltd.",Chinese,Q108800348,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,19,Jungle Cruise,220889446,https://www.boxofficemojo.com/releasegroup/gr2841661957/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt0870154,http://www.wikidata.org/entity/Q24285605,Jungle Cruise,film,fantasy film | comedy film | action film | adventure film,United States,Walt Disney Pictures | Davis Entertainment | Seven Bucks Productions,English,Q24285605,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2021,20,The Conjuring: The Devil Made Me Do It,206431050,https://www.boxofficemojo.com/releasegroup/gr3168489989/,https://www.boxofficemojo.com/year/world/2021/?sort=rank&sortDir=asc,tt7069210,http://www.wikidata.org/entity/Q64145552,The Conjuring: The Devil Made Me Do It,film,horror film | mystery film | thriller film | ghost film,United States,New Line Cinema | The Safran Company | Atomic Monster,English,Q64145552,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,1,Avatar: The Way of Water,2320631329,https://www.boxofficemojo.com/releasegroup/gr1943818757/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt1630029,http://www.wikidata.org/entity/Q3604746,Avatar: The Way of Water,film,drama film | action film | adventure film | science fiction film | epic film | speculative fiction film,United States,20th Century Studios | Lightstorm Entertainment | TSG Entertainment,English | Na'vi,Q3604746,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,2,Top Gun: Maverick,1495696292,https://www.boxofficemojo.com/releasegroup/gr1928614405/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt1745960,http://www.wikidata.org/entity/Q31202708,,film,drama film | action film | adventure film,United States,Paramount Pictures | Skydance Media | Q17305144 | Tencent Pictures | TC Productions | New Republic Pictures,English,Q31202708,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,3,Jurassic World: Dominion,1001978080,https://www.boxofficemojo.com/releasegroup/gr1700221445/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt8041270,http://www.wikidata.org/entity/Q55178974,Jurassic World Dominion,film,fantasy film | action film | adventure film | science fiction film | biopunk | thriller film,United States,Amblin Entertainment,English,Q55178974,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,4,Doctor Strange in the Multiverse of Madness,955775804,https://www.boxofficemojo.com/releasegroup/gr535450117/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt9419884,http://www.wikidata.org/entity/Q64211112,Doctor Strange in the Multiverse of Madness,film,fantasy film | action film | horror film | adventure film | science fiction film | superhero film,United States,Marvel Studios,English,Q64211112,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,5,Minions: The Rise of Gru,940482695,https://www.boxofficemojo.com/releasegroup/gr101863941/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt5113044,http://www.wikidata.org/entity/Q60997779,Minions: The Rise of Gru,film | animated film,comedy film | action film | family film,United States,Universal Pictures | Illumination,English,Q60997779,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,6,Black Panther: Wakanda Forever,859208836,https://www.boxofficemojo.com/releasegroup/gr1340101125/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt9114286,http://www.wikidata.org/entity/Q54860489,Black Panther: Wakanda Forever,film,action film,United States,Marvel Studios,Spanish | English | Mayan | Wakandan,Q54860489,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
